,#queryName,queryLength,firstQueryPos,lastQueryPos,hitName,hitLength,firstHitPos,lastHitPos,frame,hitDescription,numberOfHits,coverage,identity,evalue,score,hspLength,relIdentity
192,3059_g,363,130.0,354.0,A5K4S0,95.0,19.0,93.0,1.0,Putative uncharacterized protein,6,0.79,47.0,1e-21,107.0,75.0,0.63
193,3060_g,6549,3865.0,6546.0,Q8IIA4,1013.0,139.0,1009.0,1.0,Threonine--tRNA ligase,30,0.93,566.0,0.0,1084.0,941.0,0.61
194,3061_g,2175,2023.0,2174.0,Q8IAM1,2577.0,2509.0,2567.0,3.0,"Transcription factor with AP2 domain(S), ",5,0.01,31.0,5e-12,68.0,34.0,0.92
195,3062_g,5877,1786.0,3066.0,Q86M87,2107.0,237.0,632.0,1.0,ComB,30,0.2,94.0,1e-15,92.0,431.0,0.22
196,3063_g,1245,88.0,390.0,Q8I362,1012.0,298.0,424.0,1.0,Putative uncharacterized protein,1,0.1,36.0,1e-06,60.0,98.0,0.37
197,3064_g,198,,,,,,,,,0,,,,,,
198,3065_g,651,118.0,648.0,Q7RS97,210.0,33.0,209.0,1.0,"Ribosomal protein L27, putative",30,0.85,102.0,4.0000000000000005e-49,199.0,178.0,0.58
199,3066_g,180,,,,,,,,,0,,,,,,
200,3067_g,2013,352.0,2004.0,Q4YTL8,584.0,64.0,583.0,1.0,Putative uncharacterized protein,15,0.97,170.0,2e-62,246.0,567.0,0.3
201,3068_g,1896,1.0,1893.0,Q8IJ66,631.0,1.0,631.0,1.0,Flavoprotein subunit of succinate dehydrogenase ,30,1.0,536.0,0.0,1056.0,631.0,0.85
202,3069_g,6156,122.0,6130.0,Q7RDE6,3569.0,791.0,2761.0,2.0,Putative uncharacterized protein PY05476 ,13,0.18,264.0,7e-126,458.0,629.0,0.42
203,3070_g,1954,11.0,1951.0,A5K3X0,6833.0,5811.0,6491.0,2.0,Putative uncharacterized protein,5,0.1,281.0,1.9999999999999998e-138,498.0,686.0,0.41
204,3071_g,1077,1.0,1023.0,Q8IL30,7231.0,6882.0,7213.0,1.0,Putative uncharacterized protein,29,0.05,184.0,5e-106,389.0,341.0,0.54
205,3072_g,4215,1.0,3486.0,Q8IET9,2743.0,1588.0,2620.0,1.0,Putative uncharacterized protein,30,0.43,474.0,0.0,779.0,1182.0,0.41
206,3073_g,5454,292.0,5394.0,Q8IET9,2743.0,299.0,1572.0,1.0,Putative uncharacterized protein,9,0.24,176.0,3e-65,257.0,668.0,0.27
207,3074_g,3633,1.0,3408.0,Q8IDI7,1550.0,1.0,1205.0,1.0,Putative uncharacterized protein,8,0.83,518.0,0.0,895.0,1283.0,0.41
208,3075_g,828,1.0,822.0,Q8IDI7,1550.0,1275.0,1549.0,1.0,Putative uncharacterized protein,6,0.18,168.0,9.999999999999999e-92,341.0,275.0,0.62
209,3076_g,1887,1.0,438.0,Q8IDI6,362.0,1.0,146.0,1.0,Putative uncharacterized protein,30,0.4,86.0,7e-47,194.0,146.0,0.59
210,3077_g,3729,,,,,,,,,0,,,,,,
211,3078_g,717,1.0,714.0,B3L2J1,339.0,99.0,339.0,1.0,Putative uncharacterized protein,19,0.71,140.0,7e-74,281.0,241.0,0.59
212,3079_g,840,4.0,837.0,Q8I2Y1,324.0,53.0,324.0,1.0,Putative uncharacterized protein,19,0.86,146.0,3e-79,300.0,278.0,0.53
213,3080_g,4554,310.0,1251.0,A5JZ80,1420.0,32.0,357.0,1.0,Putative uncharacterized protein,30,0.23,191.0,4e-101,376.0,326.0,0.59
214,3081_g,1076,786.0,1070.0,B3LD80,1760.0,1635.0,1759.0,3.0,Putative uncharacterized protein,2,0.07,47.0,3e-09,68.0,127.0,0.38
215,3082_g,3864,1.0,3255.0,Q8I4Z1,1846.0,2.0,1142.0,1.0,Conserved protein,30,0.62,782.0,0.0,1498.0,1148.0,0.69
216,3083_g,2868,196.0,2784.0,Q4Y1Q4,862.0,30.0,783.0,1.0,"Glucose inhibited division protein A homologue, ",30,0.79,390.0,0.0,717.0,685.0,0.57
217,3084_g,3969,79.0,3249.0,Q8IID4,5251.0,10.0,890.0,1.0,Dynein heavy chain-like protein PF11_0240 ,30,0.08,236.0,2.0000000000000003e-124,453.0,442.0,0.54
218,3085_g,1868,132.0,1730.0,Q8IID4,5251.0,1598.0,2134.0,3.0,Dynein heavy chain-like protein PF11_0240 ,30,0.1,367.0,0.0,708.0,538.0,0.69
219,3086_g,4677,1.0,4674.0,Q7RTB6,5174.0,2271.0,3824.0,1.0,"Dynein beta chain, ciliary",30,0.27,954.0,0.0,1750.0,1415.0,0.68
220,3087_g,113,,,,,,,,,0,,,,,,
221,3088_g,1287,1.0,1266.0,Q7RJJ3,434.0,1.0,423.0,1.0,Putative uncharacterized protein PY03267 ,30,0.97,305.0,4e-175,619.0,423.0,0.73
222,3089_g,2466,,,,,,,,,0,,,,,,
223,3090_g,864,1.0,852.0,Q8IJ74,288.0,1.0,285.0,1.0,"Haloacid dehalogenase-like hydrolase, ",30,0.99,121.0,8e-69,265.0,285.0,0.43
224,3091_g,2025,7.0,1929.0,Q8IJ73,709.0,5.0,707.0,1.0,"WD-repeat protein, putative",30,1.0,325.0,8e-161,573.0,710.0,0.46
225,3092_g,2793,1.0,2691.0,Q9GNU7,915.0,1.0,894.0,1.0,Myb2 protein,30,1.03,469.0,0.0,721.0,943.0,0.5
226,3093_g,2979,1510.0,2967.0,D7NSW5,739.0,277.0,737.0,1.0,Rhoptry-associated protein 1 (Fragment) ,30,0.67,123.0,8e-35,155.0,493.0,0.25
227,3094_g,2610,1411.0,2586.0,Q4Y9Z7,451.0,56.0,444.0,1.0,"Rhoptry-associated protein 1, putative ",30,0.9,102.0,8.000000000000001e-28,131.0,404.0,0.26
228,3095_g,9576,13.0,9573.0,A5JZK0,3027.0,4.0,3027.0,1.0,Putative uncharacterized protein,11,0.28,389.0,2e-155,557.0,847.0,0.46
229,3096_g,588,175.0,567.0,A5JZ48,330.0,126.0,256.0,1.0,Putative uncharacterized protein,18,0.4,71.0,2e-31,140.0,131.0,0.55
230,3097_g,3345,127.0,1893.0,B3LBL6,569.0,111.0,458.0,1.0,Putative uncharacterized protein,10,0.43,75.0,3e-25,123.0,247.0,0.31
231,3098_g,1347,568.0,1149.0,Q7RS07,470.0,93.0,283.0,1.0,Putative uncharacterized protein PY00560 ,5,0.41,97.0,2.9999999999999997e-47,195.0,194.0,0.5
232,3099_g,1640,300.0,1607.0,Q4Y0A2,565.0,178.0,562.0,3.0,Putative uncharacterized protein (Fragment) ,6,0.82,137.0,2e-43,182.0,461.0,0.3
233,3100_g,4635,1.0,4632.0,C6KT35,1392.0,1.0,1392.0,1.0,"Acyl-CoA synthetase, PfACS12",30,0.98,573.0,0.0,872.0,1364.0,0.43
234,3101_g,36,,,,,,,,,0,,,,,,
235,3102_g,924,580.0,822.0,O77308,1365.0,121.0,203.0,1.0,"ABC transporter, (TAP family), putative ",4,0.06,40.0,3e-13,81.0,83.0,0.49
236,3103_g,4782,706.0,4011.0,Q8I2G2,1340.0,95.0,1321.0,1.0,Cytoadherence linked asexual protein 9(CLAG9) ,30,0.5,241.0,2e-117,430.0,669.0,0.37
237,3104_g,795,115.0,783.0,C0H4D6,286.0,60.0,284.0,1.0,Probable GTP-binding protein EngB 1,30,0.79,159.0,3e-86,323.0,225.0,0.71
238,3105_g,741,7.0,732.0,D0VWV7,245.0,4.0,245.0,1.0,Purine nucleoside phosphorylase,30,0.99,162.0,4.999999999999999e-84,315.0,242.0,0.67
239,3106_g,741,7.0,732.0,D0VWV7,245.0,4.0,245.0,1.0,Purine nucleoside phosphorylase,30,0.99,162.0,9.999999999999999e-85,318.0,242.0,0.67
240,3107_g,1362,1.0,1350.0,Q8I4W6,390.0,5.0,387.0,1.0,Conserved Plasmodium protein,30,1.21,168.0,2e-59,235.0,471.0,0.36
241,3108_g,1065,160.0,1062.0,Q4XXL8,373.0,48.0,373.0,1.0,Putative uncharacterized protein,6,0.88,143.0,2.0000000000000002e-66,258.0,328.0,0.44
242,3109_g,705,7.0,594.0,Q8I4W4,261.0,14.0,238.0,1.0,"Signal recognition particle, beta subunit, ",30,0.86,112.0,5.9999999999999996e-55,219.0,225.0,0.5
243,3110_g,1356,304.0,1329.0,A5K8X1,755.0,410.0,752.0,1.0,"Rac-beta serine/threonine protein kinase, ",30,0.45,248.0,9e-136,489.0,343.0,0.73
244,3111_g,1449,,,,,,,,,0,,,,,,
245,3112_g,1917,,,,,,,,,0,,,,,,
246,3113_g,8459,3423.0,4442.0,Q8IKR4,2391.0,514.0,904.0,3.0,Putative uncharacterized protein,3,0.17,98.0,3e-07,65.0,400.0,0.25
247,3114_g,4530,2821.0,3342.0,A5KBF8,1568.0,1082.0,1252.0,1.0,Putative uncharacterized protein (Fragment) ,3,0.12,54.0,4e-11,77.0,181.0,0.3
248,3115_g,7704,382.0,7341.0,A2FD36,3977.0,74.0,3927.0,1.0,"Viral A-type inclusion protein, putative ",30,0.61,461.0,2e-62,248.0,2421.0,0.2
249,3116_g,9012,4522.0,6648.0,A5K7T0,2280.0,977.0,1722.0,1.0,Putative uncharacterized protein,17,0.25,285.0,8e-158,565.0,563.0,0.51
250,3117_g,1284,,,,,,,,,0,,,,,,
251,3118_g,4692,1684.0,4689.0,Q8IID5,1617.0,615.0,1617.0,1.0,"Calcium-dependent protein kinase, putative ",30,0.66,537.0,0.0,887.0,1063.0,0.51
252,3119_g,777,106.0,396.0,Q7RFZ1,770.0,111.0,291.0,1.0,Blood-stage membrane protein Ag-1,2,0.1,44.0,6e-09,66.0,77.0,0.58
253,3120_g,7713,16.0,7389.0,C6KSR4,2414.0,2.0,2332.0,1.0,Putative uncharacterized protein,30,0.28,295.0,6e-144,519.0,686.0,0.44
254,3121_g,1296,10.0,990.0,Q8IDQ5,1446.0,21.0,356.0,1.0,"DNA helicase, putative",6,0.24,139.0,2e-55,222.0,342.0,0.41
255,3122_g,3006,67.0,2997.0,B3L8G5,1445.0,431.0,1445.0,1.0,"DNA helicase, putative",30,0.71,504.0,0.0,945.0,1031.0,0.49
256,3123_g,792,79.0,789.0,B3L8G4,311.0,76.0,311.0,1.0,Putative uncharacterized protein,13,0.76,173.0,2e-101,374.0,237.0,0.73
257,3124_g,1647,1.0,1638.0,Q4Z6K5,571.0,1.0,566.0,1.0,"UDP-N-acetylglucosamine pyrophosphorylase, ",30,1.02,240.0,7.000000000000001e-125,453.0,581.0,0.42
258,3125_g,331,2.0,262.0,Q2IIW0,486.0,27.0,279.0,-1.0,Putative uncharacterized protein (Precursor) ,30,0.17,69.0,9e-40,167.0,84.0,0.83
259,3126_g,6210,151.0,6198.0,Q8IJ38,2240.0,122.0,2238.0,1.0,DNA polymerase,30,0.29,294.0,5e-145,522.0,655.0,0.45
260,3127_g,840,1.0,837.0,Q8I374,279.0,1.0,279.0,1.0,"Subunit of proteaseome activator complex, ",30,1.0,214.0,5e-124,449.0,279.0,0.77
261,3128_g,2607,40.0,2601.0,Q8I375,818.0,14.0,818.0,1.0,"Translation initiation factor SUI1, putative ",30,1.1,376.0,3.9999999999999995e-174,617.0,897.0,0.42
262,3129_g,144,,,,,,,,,0,,,,,,
263,3130_g,2676,2396.0,2593.0,B0XCX1,345.0,1.0,58.0,2.0,Putative uncharacterized protein,7,0.15,32.0,1e-07,65.0,51.0,0.63
264,3131_g,69,,,,,,,,,0,,,,,,
265,3132_g,837,169.0,825.0,Q8IL91,271.0,51.0,265.0,1.0,Putative uncharacterized protein,5,0.81,95.0,4e-33,147.0,220.0,0.44
266,3133_g,888,88.0,867.0,Q4XQ93,558.0,1.0,261.0,1.0,Putative uncharacterized protein (Fragment) ,11,0.47,140.0,3e-74,283.0,264.0,0.54
267,3134_g,990,16.0,987.0,Q8IL90,586.0,237.0,541.0,1.0,Putative uncharacterized protein,6,0.33,65.0,6e-24,117.0,194.0,0.34
268,3135_g,3135,37.0,3120.0,Q8IL89,973.0,14.0,969.0,1.0,"Succinyl CoA ligase, putative",30,0.52,361.0,0.0,715.0,507.0,0.72
269,3136_g,321,1.0,321.0,Q7RBS4,124.0,1.0,107.0,1.0,LSU ribosomal protein L14P,30,0.86,98.0,1.9999999999999998e-50,202.0,107.0,0.92
270,3137_g,1149,163.0,1101.0,A5K9G8,324.0,16.0,303.0,1.0,Putative uncharacterized protein,30,0.98,125.0,7e-56,223.0,316.0,0.4
271,3138_g,597,193.0,588.0,Q8I3S0,194.0,59.0,191.0,1.0,Putative uncharacterized protein,8,0.69,74.0,4e-36,155.0,133.0,0.56
272,3139_g,537,7.0,507.0,C0H4E9,203.0,18.0,198.0,1.0,Putative uncharacterized protein,6,0.91,81.0,4.0000000000000004e-23,112.0,184.0,0.45
273,3140_g,579,,,,,,,,,0,,,,,,
274,3141_g,468,,,,,,,,,0,,,,,,
275,3142_g,327,10.0,324.0,Q8IJW7,109.0,5.0,109.0,1.0,Conserved Plasmodium protein,11,0.96,92.0,1e-47,193.0,105.0,0.88
276,3143_g,2868,1822.0,2844.0,Q8IJW5,1039.0,695.0,1035.0,1.0,Conserved Plasmodium protein,8,0.33,167.0,1.9999999999999998e-84,319.0,341.0,0.49
277,3144_g,242,1.0,234.0,Q8IJW4,543.0,1.0,77.0,1.0,Eukaryotic translation initiation factor ,9,0.14,43.0,7e-18,94.0,78.0,0.56
278,3145_g,1968,1.0,621.0,Q8IB16,520.0,1.0,208.0,1.0,"Zinc finger C-x8-C-x5-C-x3-H type, putative ",30,0.4,162.0,1e-94,353.0,208.0,0.78
279,3146_g,351,190.0,348.0,Q4XUN4,290.0,238.0,290.0,1.0,Putative uncharacterized protein (Fragment) ,30,0.18,42.0,4e-19,99.0,53.0,0.8
280,3147_g,1488,,,,,,,,,0,,,,,,
281,3148_g,534,1.0,429.0,Q7RH30,295.0,134.0,287.0,1.0,Putative uncharacterized protein PY04165 ,15,0.53,104.0,5e-43,178.0,157.0,0.67
282,3149_g,1413,256.0,1407.0,Q8I0X4,601.0,222.0,599.0,1.0,tRNA dimethylallyltransferase,30,0.66,204.0,5e-106,390.0,396.0,0.52
283,3150_g,1398,70.0,1092.0,Q7RH32,390.0,19.0,378.0,1.0,Ring-infected erythrocyte surface antigen ,14,0.94,120.0,6.9999999999999995e-40,170.0,368.0,0.33
284,3151_g,510,25.0,486.0,A5K267,236.0,21.0,174.0,1.0,Putative uncharacterized protein,30,0.65,94.0,3e-60,235.0,154.0,0.62
285,3152_g,1128,37.0,1125.0,C6KT68,371.0,38.0,371.0,1.0,Ferredoxin NADP reductase,30,0.57,119.0,3e-61,241.0,212.0,0.57
286,3153_g,339,1.0,294.0,B3L7H8,823.0,2.0,99.0,1.0,Putative uncharacterized protein,7,0.12,47.0,1e-16,90.0,100.0,0.47
287,3154_g,369,,,,,,,,,0,,,,,,
288,3155_g,1806,406.0,990.0,Q4XZ44,757.0,484.0,677.0,1.0,Putative uncharacterized protein,30,0.26,99.0,5e-36,158.0,199.0,0.5
289,3156_g,759,187.0,537.0,Q8I5P6,293.0,82.0,198.0,1.0,Conserved Plasmodium membrane protein ,5,0.4,80.0,9.999999999999999e-43,178.0,117.0,0.69
290,3157_g,2319,277.0,1941.0,Q8I5P7,618.0,80.0,555.0,1.0,"Serine--tRNA ligase, cytoplasmic",30,0.4,175.0,7e-95,354.0,246.0,0.72
291,3158_g,2079,76.0,2073.0,B3LCF3,595.0,17.0,594.0,1.0,Receptor putative,15,0.74,277.0,4e-118,431.0,443.0,0.63
292,3159_g,291,,,,,,,,,0,,,,,,
293,3160_g,219,,,,,,,,,0,,,,,,
294,3161_g,847,397.0,753.0,Q8I5A3,1824.0,757.0,873.0,1.0,"Asparagine-rich protein, putative",8,0.07,41.0,2e-11,75.0,120.0,0.35
295,3162_g,3446,161.0,637.0,Q7RGI9,591.0,296.0,428.0,2.0,Putative uncharacterized protein PY04358 ,4,0.27,40.0,1e-07,65.0,159.0,0.26
296,3163_g,2076,16.0,897.0,A5K2Q0,518.0,4.0,295.0,1.0,"Exosome complex exonuclease, putative ",30,0.57,163.0,4e-96,358.0,294.0,0.56
297,3164_g,2541,451.0,2538.0,Q8ID61,880.0,139.0,880.0,1.0,"Aldo-keto reductase, putative",30,0.84,508.0,0.0,1017.0,742.0,0.69
298,3165_g,498,1.0,495.0,A5K2Q3,205.0,1.0,205.0,1.0,DNA-directed RNA polymerase II 23 kDa ,30,1.0,131.0,7e-66,254.0,205.0,0.64
299,3166_g,312,,,,,,,,,0,,,,,,
300,3167_g,554,185.0,422.0,A7AR26,112.0,3.0,110.0,2.0,"Senescence-associated protein, putative ",30,0.29,28.0,5e-16,61.0,32.0,0.88
301,3168_g,225,,,,,,,,,0,,,,,,
302,3169_g,6840,4450.0,5328.0,I2H7C0,987.0,495.0,784.0,1.0,Uncharacterized protein,7,0.32,72.0,2e-08,68.0,318.0,0.23
303,3170_g,240,,,,,,,,,0,,,,,,
304,3171_g,2252,608.0,877.0,A0NG98,148.0,12.0,113.0,-2.0,AGAP009139-PA (Fragment),9,0.61,53.0,1e-09,71.0,90.0,0.59
305,3172_g,459,,,,,,,,,0,,,,,,
306,3173_g,1014,,,,,,,,,0,,,,,,
307,3174_g,1008,,,,,,,,,0,,,,,,
308,3175_g,69,,,,,,,,,0,,,,,,
309,3176_g,4380,2305.0,4104.0,Q7RLU2,742.0,55.0,652.0,1.0,Putative uncharacterized protein PY02447 ,30,0.81,438.0,0.0,861.0,600.0,0.73
310,3177_g,2745,22.0,1122.0,Q8IBV2,403.0,9.0,393.0,1.0,"Transcription elongation factor s-II, ",30,0.96,198.0,7.0000000000000005e-99,367.0,386.0,0.52
311,3178_g,3327,586.0,1833.0,Q4XQM1,658.0,306.0,657.0,1.0,"Helicase, belonging to UvrD family, putative ",30,0.64,186.0,8e-79,301.0,418.0,0.45
312,3179_g,3807,2644.0,3768.0,Q4Y847,380.0,9.0,375.0,1.0,Putative uncharacterized protein (Fragment) ,7,1.02,114.0,7e-39,169.0,388.0,0.3
313,3180_g,399,1.0,397.0,Q8ILL6,284.0,68.0,221.0,1.0,"Calcium/calmodulin-dependent protein kinase, ",30,0.42,89.0,5e-46,188.0,118.0,0.76
314,3181_g,4149,580.0,3879.0,Q8ILL5,1558.0,296.0,1473.0,1.0,Putative uncharacterized protein,9,0.18,127.0,2e-43,184.0,284.0,0.45
315,3182_g,1536,1.0,1533.0,Q7RIV3,493.0,1.0,493.0,1.0,Putative uncharacterized protein PY03513 ,18,1.04,326.0,0.0,642.0,511.0,0.64
316,3183_g,471,190.0,468.0,Q4Z712,197.0,6.0,197.0,1.0,Putative uncharacterized protein (Fragment) ,7,0.42,49.0,7e-21,104.0,82.0,0.6
317,3184_g,2280,1.0,2277.0,Q8IB60,759.0,1.0,759.0,1.0,PfSec23 protein,30,1.0,699.0,0.0,1426.0,759.0,0.93
318,3185_g,1941,196.0,1935.0,Q4Y084,553.0,37.0,551.0,1.0,Glutamyl-tRNA(Gln) amidotransferase subunit ,30,1.07,291.0,4e-121,441.0,590.0,0.5
319,3186_g,717,1.0,264.0,Q4YTT2,129.0,1.0,96.0,1.0,Putative uncharacterized protein,14,0.74,60.0,1e-27,128.0,96.0,0.63
320,3187_g,1669,224.0,1633.0,Q8I1S4,1465.0,1018.0,1459.0,2.0,"DNA replication licensing factor, putative ",30,0.13,138.0,4e-76,291.0,189.0,0.74
321,3188_g,1359,103.0,981.0,Q8I1S4,1465.0,346.0,654.0,1.0,"DNA replication licensing factor, putative ",30,0.21,161.0,2.9999999999999997e-71,275.0,311.0,0.52
322,3189_g,873,94.0,516.0,Q8I1S4,1465.0,12.0,147.0,1.0,"DNA replication licensing factor, putative ",6,0.1,76.0,7e-38,162.0,141.0,0.54
323,3190_g,10186,19.0,10176.0,Q8ILZ2,4405.0,23.0,3528.0,1.0,Putative uncharacterized protein,8,0.23,245.0,1e-51,213.0,1032.0,0.24
324,3191_g,3153,19.0,2859.0,B3L694,1056.0,6.0,959.0,1.0,"Transcriptional regulator, putative",30,0.91,597.0,0.0,1202.0,961.0,0.63
325,3192_g,1542,19.0,1536.0,A5K9I4,805.0,276.0,804.0,1.0,Putative uncharacterized protein,30,0.66,283.0,6.000000000000001e-165,586.0,531.0,0.54
326,3193_g,184,,,,,,,,,0,,,,,,
327,3194_g,8829,5584.0,8736.0,Q8IID3,2467.0,1494.0,2462.0,1.0,"Myb-like DNA-binding domain, putative ",16,0.1,95.0,1.9999999999999998e-30,142.0,253.0,0.38
328,3195_g,2661,97.0,2658.0,B3LCG8,923.0,19.0,923.0,1.0,Putative uncharacterized protein,9,1.03,368.0,3e-139,501.0,947.0,0.39
329,3196_g,2235,862.0,2229.0,Q4XYH3,380.0,1.0,373.0,1.0,"GTP-binding protein, putative (Fragment) ",30,0.67,202.0,8e-111,407.0,256.0,0.79
330,3197_g,2745,454.0,2742.0,Q7R874,767.0,86.0,767.0,1.0,"RNA recognition motif, putative",30,0.52,223.0,4e-108,398.0,398.0,0.57
331,3198_g,234,,,,,,,,,0,,,,,,
332,3199_g,4602,2218.0,4368.0,C0H4R8,1457.0,736.0,1456.0,1.0,"Serine/Threonine protein kinase, FIKK ",30,0.53,355.0,0.0,642.0,771.0,0.47
333,3200_g,1275,667.0,1269.0,B3KZ91,316.0,112.0,311.0,1.0,"Phosphatase, putative",9,0.64,76.0,7.0000000000000006e-34,150.0,201.0,0.38
334,3201_g,408,,,,,,,,,0,,,,,,
335,3202_g,408,,,,,,,,,0,,,,,,
336,3203_g,1230,247.0,1206.0,Q7RBD6,502.0,133.0,450.0,1.0,"Lipoyl synthase, apicoplast",30,0.64,262.0,2.0000000000000002e-145,521.0,320.0,0.82
337,3204_g,4005,1036.0,4002.0,Q8IDP9,1244.0,230.0,1244.0,1.0,Putative uncharacterized protein,8,0.34,206.0,8e-107,394.0,418.0,0.5
338,3205_g,656,1.0,654.0,Q7RCA2,875.0,1.0,180.0,1.0,Putative uncharacterized protein PY05882 ,6,0.25,92.0,3e-35,153.0,222.0,0.42
339,3206_g,1755,1.0,1647.0,Q8IDD0,906.0,330.0,859.0,1.0,"DNA helicase, putative",30,0.61,402.0,0.0,826.0,549.0,0.74
340,3207_g,2763,,,,,,,,,0,,,,,,
341,3208_g,1623,250.0,840.0,Q9U0H0,778.0,284.0,482.0,1.0,Putative uncharacterized protein,14,0.26,117.0,6e-66,257.0,199.0,0.59
342,3209_g,879,202.0,867.0,Q9U0G9,336.0,112.0,333.0,1.0,"Mitochondrial ribosomal protein S12, putative ",30,0.66,185.0,1e-104,384.0,222.0,0.84
343,3210_g,1038,7.0,1023.0,Q4Y3I1,340.0,1.0,337.0,1.0,Putative uncharacterized protein,6,1.0,152.0,3.0000000000000004e-81,307.0,340.0,0.45
344,3211_g,1410,16.0,1392.0,Q8IIX6,660.0,150.0,658.0,1.0,"Flavoprotein, putative",30,0.78,172.0,2e-62,245.0,513.0,0.34
345,3212_g,7422,526.0,3984.0,Q8ILR9,4662.0,2482.0,4170.0,1.0,Protein PF14_0175,30,0.24,233.0,1e-22,116.0,1122.0,0.21
346,3213_g,1767,103.0,1020.0,Q7RDH5,4236.0,1571.0,1852.0,1.0,Putative uncharacterized protein PY05447 ,3,0.07,77.0,6e-08,65.0,314.0,0.25
347,3214_g,1098,1.0,1095.0,A5K4V3,393.0,1.0,393.0,1.0,"26S proteasome regulatory complex subunit, ",30,1.0,278.0,2e-148,530.0,393.0,0.71
348,3215_g,6294,1537.0,6285.0,Q8II70,1846.0,486.0,1841.0,1.0,Conserved Plasmodium protein,7,0.1,112.0,3.9999999999999997e-63,250.0,181.0,0.62
349,3216_g,1206,58.0,1161.0,G0QMF1,943.0,580.0,931.0,1.0,Putative uncharacterized protein,1,0.41,99.0,1e-07,63.0,382.0,0.26
350,3217_g,3690,,,,,,,,,0,,,,,,
351,3218_g,1194,,,,,,,,,0,,,,,,
352,3219_g,2487,1.0,2484.0,B3L1M7,638.0,1.0,638.0,1.0,"ROI kinase-like protein, putative",30,0.5,222.0,1.0000000000000001e-131,476.0,320.0,0.7
353,3220_g,2559,739.0,1800.0,Q7RB62,1182.0,786.0,1074.0,1.0,Putative uncharacterized protein PY06286 ,18,0.31,142.0,2e-59,236.0,364.0,0.4
354,3221_g,2319,832.0,2055.0,Q4Y558,762.0,41.0,394.0,1.0,Putative uncharacterized protein,5,0.55,108.0,6.9999999999999995e-25,121.0,418.0,0.26
355,3222_g,696,22.0,681.0,Q8IDJ3,261.0,8.0,222.0,1.0,Putative uncharacterized protein,1,0.85,57.0,1e-13,81.0,222.0,0.26
356,3223_g,5253,1.0,5247.0,Q8IDI9,1860.0,1.0,1833.0,1.0,"Phosphatidylinositol transfer protein, ",30,0.15,206.0,2e-113,417.0,274.0,0.76
357,3224_g,2472,1.0,2469.0,A5JZZ6,809.0,1.0,809.0,1.0,Putative uncharacterized protein,6,0.59,204.0,1.9999999999999998e-97,362.0,477.0,0.43
358,3225_g,549,55.0,441.0,Q8I5L9,349.0,58.0,226.0,1.0,Conserved Plasmodium protein,10,0.48,100.0,5e-35,152.0,169.0,0.6
359,3226_g,405,13.0,402.0,B3LCI2,330.0,201.0,330.0,1.0,Putative uncharacterized protein,15,0.39,99.0,4e-58,228.0,130.0,0.77
360,3227_g,8578,5692.0,8169.0,Q4YUI0,996.0,132.0,961.0,1.0,Putative uncharacterized protein (Fragment) ,30,0.86,384.0,0.0,700.0,859.0,0.45
361,3228_g,826,272.0,823.0,Q8I5T5,2961.0,2721.0,2911.0,2.0,Conserved Plasmodium protein,5,0.07,78.0,2e-35,154.0,194.0,0.41
362,3229_g,1272,49.0,1149.0,A5K282,473.0,34.0,464.0,1.0,Putative uncharacterized protein,11,0.39,89.0,5e-40,171.0,185.0,0.49
363,3230_g,1221,1.0,1218.0,C6KT85,445.0,23.0,442.0,1.0,Putative uncharacterized protein,30,0.96,200.0,3e-88,331.0,427.0,0.47
364,3231_g,630,1.0,78.0,B3L3D6,306.0,1.0,26.0,1.0,Putative uncharacterized protein,3,0.08,25.0,4e-06,56.0,26.0,0.97
365,3232_g,2142,49.0,1197.0,A5K6J2,445.0,18.0,399.0,1.0,Putative uncharacterized protein,30,0.86,225.0,1.9999999999999998e-122,445.0,383.0,0.59
366,3233_g,186,,,,,,,,,0,,,,,,
367,3234_g,1278,1.0,1275.0,Q8I331,433.0,1.0,432.0,1.0,Putative uncharacterized protein,30,1.0,203.0,3e-99,367.0,435.0,0.47
368,3235_g,4984,370.0,4983.0,Q4Z3C2,1838.0,504.0,1820.0,1.0,"Ubiquitin carboxyl-terminal hydrolase, ",18,0.4,280.0,6e-129,468.0,731.0,0.39
369,3236_g,4593,1.0,3528.0,B3KZQ1,2966.0,1.0,1206.0,1.0,Ubiquitin carboxyl-terminal hydrolase ,30,0.13,313.0,0.0,651.0,384.0,0.82
370,3237_g,357,1.0,354.0,B3L1A3,1278.0,1.0,129.0,1.0,Putative uncharacterized protein,6,0.1,59.0,6e-15,85.0,129.0,0.46
371,3238_g,3264,916.0,2667.0,Q4Y3F0,650.0,29.0,640.0,1.0,Putative uncharacterized protein,30,0.95,252.0,2.9999999999999997e-140,505.0,616.0,0.41
372,3239_g,54,,,,,,,,,0,,,,,,
373,3240_g,1131,1.0,1101.0,Q8IM03,382.0,1.0,366.0,1.0,"DNA-damage inducible protein, putative ",30,0.97,178.0,3.9999999999999997e-84,317.0,371.0,0.48
374,3241_g,378,,,,,,,,,0,,,,,,
375,3242_g,144,,,,,,,,,0,,,,,,
376,3243_g,3321,835.0,3318.0,Q8IM05,1212.0,450.0,1212.0,1.0,"Aldo/keto reductase, putative",30,0.68,581.0,0.0,1194.0,828.0,0.71
377,3244_g,1578,1.0,1572.0,Q9NLB8,533.0,9.0,532.0,1.0,EH (Eps15 homology) protein,30,0.98,407.0,0.0,855.0,524.0,0.78
